name,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_precision,test_recall,train_loss,_wandb.runtime
spring-sweep-78,95537,0.8808588244592819,VJEPA2,mean,0.9,3,0.49014589401928943,1,SGD,reduce,11,facial_expression_surprise,256,1024,128,0,True,False,0.0012549051541442338,no,25,128,1769116293.9580762,0.7849162011173184,0.8138418079096046,0.6350710900473934,0.5037415733550514,0.7728613569321534,0.7866527196652721,0.5389221556886228,0.6716417910447762,0.45,0.3380655993276568,25
golden-sweep-5282,60640,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.17656759369395347,1,AdamW,reduce,11,facial_expression_surprise,256,512,39,0,True,False,0.002894817233652804,yes,12,39,1769227783.4982195,0.7681564245810056,0.8138418079096045,0.6437768240343348,0.5158917542609422,0.7640117994100295,0.7918410041841004,0.6078431372549019,0.5961538461538461,0.62,0.3346306392505987,12
flowing-sweep-4272,55588,0.8808588244592819,VJEPA2,mean,0.9,3,0.3977638525266297,1,AdamW,reduce,11,facial_expression_surprise,256,256,177,0,True,False,8.929104647966625e-05,yes,17,177,1769205934.4424834,0.7597765363128491,0.8138418079096045,0.6160714285714286,0.5022421948736606,0.7581120943952803,0.7825523012552301,0.5232558139534884,0.625,0.45,0.30161154359134273,17
likely-sweep-7820,93858,0.8808588244592819,VJEPA2,mean,0.9,3,0.2894425987128365,1,AdamW,step,11,facial_expression_surprise,256,512,167,0,True,False,7.968530515388299e-05,no,32,167,1769281057.4343991,0.776536312849162,0.8138064971751413,0.6226415094339622,0.5017717567236064,0.7581120943952803,0.7846443514644351,0.5176470588235295,0.6285714285714286,0.44,0.29957523941993713,32
restful-sweep-5231,73361,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4728367123920222,1,AdamW,step,11,facial_expression_surprise,256,1024,97,0,True,False,1.9544840720471835e-05,no,10,97,1769226770.4188955,0.7737430167597765,0.8138064971751413,0.6431718061674009,0.49089400545178846,0.7817109144542773,0.8011715481171549,0.5978260869565217,0.6547619047619048,0.55,0.39143552397614095,10
wise-sweep-11441,96244,0.8808588244592819,VJEPA2,mean,0.9,3,0.44340594775829,1,AdamW,reduce,11,facial_expression_surprise,256,512,71,0,True,False,0.0005632319653279265,no,10,71,1769356447.064141,0.7821229050279329,0.8138064971751412,0.6486486486486487,0.514346959537634,0.7699115044247787,0.7833891213389121,0.5357142857142857,0.6617647058823529,0.45,0.2758020118101319,10
desert-sweep-15317,64598,0.8808588244592819,VJEPA2,mean,0.9,3,0.3544577226297263,1,AdamW,step,11,facial_expression_surprise,256,768,118,0,True,False,0.00010945464420431722,no,13,118,1769437208.1916962,0.7653631284916201,0.8138064971751412,0.6216216216216216,0.5034144194432477,0.7669616519174042,0.792468619246862,0.5433526011560693,0.6438356164383562,0.47,0.3011649615729033,13
earthy-sweep-1862,3196,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.25043107954122823,1,SGD,step,11,facial_expression_surprise,256,1024,133,0,True,False,0.009936145380148533,yes,26,133,1769154188.436918,0.770949720670391,0.8138064971751412,0.646551724137931,0.4959262299804048,0.7492625368731564,0.8053974895397489,0.5853658536585366,0.5714285714285714,0.6,0.3796823104815696,26
smart-sweep-6924,84079,0.8808588244592819,VJEPA2,mean,0.9,3,0.31034271901593113,1,AdamW,reduce,11,facial_expression_surprise,256,512,89,0,True,False,0.00029225464179885564,no,21,89,1769262182.1614573,0.7541899441340782,0.8138064971751412,0.6140350877192983,0.5042482714413264,0.7640117994100295,0.7916317991631798,0.5555555555555556,0.625,0.5,0.30413167467757835,21
firm-sweep-5767,92294,0.8808588244592819,VJEPA2,mean,0.9,3,0.3906260739786305,1,AdamW,step,11,facial_expression_surprise,256,768,91,0,True,False,0.00015141068698471037,yes,15,91,1769237913.491885,0.7793296089385475,0.8138064971751412,0.6457399103139013,0.4974346277434067,0.775811209439528,0.7954393305439331,0.5632183908045977,0.6621621621621622,0.49,0.31185468808928535,15
fearless-sweep-14886,27125,0.8808588244592819,VJEPA2,mean,0.9,3,0.27163859036135973,1,AdamW,step,11,facial_expression_surprise,256,512,73,0,True,False,6.838534046320952e-05,no,22,73,1769428091.2798142,0.770949720670391,0.8137711864406779,0.616822429906542,0.4997524502557083,0.7728613569321534,0.7908786610878661,0.5549132947976878,0.6575342465753424,0.48,0.3171905377017918,22
astral-sweep-13586,85686,0.8808588244592819,VJEPA2,mean,0.9,3,0.32344915450671596,1,AdamW,reduce,11,facial_expression_surprise,256,768,96,0,True,False,0.0001275165003738227,no,16,96,1769400986.8655484,0.7597765363128491,0.8137358757062145,0.6160714285714286,0.5003504859668583,0.7728613569321534,0.7949790794979079,0.56,0.6533333333333333,0.49,0.2999293637364658,16
ethereal-sweep-8710,47348,0.8808588244592819,VJEPA2,mean,0.9,3,0.4465504343785026,1,AdamW,step,11,facial_expression_surprise,256,768,145,0,True,False,0.0001818731418439904,no,21,145,1769299480.7891018,0.7653631284916201,0.8137005649717515,0.6146788990825688,0.5051273560390792,0.7669616519174042,0.7903347280334728,0.5325443786982249,0.6521739130434783,0.45,0.28054222242156074,21
hardy-sweep-12768,40899,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4943879358263906,1,SGD,step,11,facial_expression_surprise,256,512,118,0,True,False,0.004306453206373433,yes,33,118,1769384037.1191745,0.7737430167597765,0.8137005649717515,0.6367713004484304,0.4980103996212922,0.7787610619469026,0.8050209205020921,0.5945945945945946,0.6470588235294118,0.55,0.3587056505146311,33
fresh-sweep-13314,11908,0.8808588244592819,VJEPA2,mean,0.9,3,0.23739029763899477,1,AdamW,step,11,facial_expression_surprise,256,256,136,0,True,False,0.00904999590970412,yes,11,136,1769395309.3490422,0.7681564245810056,0.8137005649717515,0.6556016597510373,0.5198149957470388,0.7374631268436578,0.7782845188284518,0.5572139303482587,0.5544554455445545,0.56,0.3516554129657461,11
decent-sweep-9838,31061,0.8808588244592819,VJEPA2,mean,0.9,3,0.18598200999088552,1,SGD,step,11,facial_expression_surprise,256,1024,179,0,True,False,0.0008109662989178183,no,18,179,1769323351.436591,0.776536312849162,0.8137005649717514,0.6396396396396397,0.5003625307669187,0.7610619469026548,0.7886192468619247,0.547486033519553,0.620253164556962,0.49,0.33881945841347993,18
cerulean-sweep-10085,43762,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.15199356404239495,1,AdamW,step,11,facial_expression_surprise,256,1024,49,0,True,False,0.001977458989521253,no,11,49,1769328502.465174,0.770949720670391,0.8136652542372882,0.6057692307692307,0.5040537142220822,0.7728613569321534,0.7992050209205022,0.5443786982248521,0.6666666666666666,0.46,0.3885564666185806,11
smart-sweep-8274,86867,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.28174908688856604,1,AdamW,step,11,facial_expression_surprise,256,512,114,0,True,False,0.0003959567817408252,yes,13,114,1769290597.131966,0.776536312849162,0.8136652542372881,0.6363636363636364,0.4940854847098196,0.7817109144542773,0.8027196652719666,0.6021505376344086,0.6511627906976745,0.56,0.3735684245380003,13
proud-sweep-2748,30656,0.8808588244592819,VJEPA2,mean,0.9,3,0.48487875288975735,1,AdamW,reduce,11,facial_expression_surprise,256,768,65,0,True,False,0.00013537366367386762,yes,11,65,1769172539.511491,0.7653631284916201,0.8136652542372881,0.6283185840707964,0.5057841789123066,0.7610619469026548,0.7881589958158995,0.5317919075144508,0.6301369863013698,0.46,0.26370722411283803,11
zesty-sweep-14050,62594,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.2202836009784424,1,AdamW,step,11,facial_expression_surprise,256,1024,185,0,True,False,2.6813062369448e-05,yes,30,185,1769410883.5130212,0.776536312849162,0.8136652542372881,0.6460176991150443,0.4923917547950531,0.7787610619469026,0.8048117154811716,0.6031746031746031,0.6404494382022472,0.57,0.363031072403068,30
generous-sweep-120,10091,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.3167332641228374,1,SGD,reduce,11,facial_expression_surprise,256,768,44,0,True,False,0.007107568380324821,no,16,44,1769117100.4473364,0.7653631284916201,0.8136299435028249,0.625,0.49747875382780365,0.7787610619469026,0.8033891213389122,0.6153846153846154,0.631578947368421,0.6,0.35410761388380135,16
restful-sweep-11965,99682,0.8808588244592819,VJEPA2,mean,0.9,3,0.4421484935877149,1,AdamW,step,11,facial_expression_surprise,256,1024,115,0,True,False,0.00010281750613268046,yes,20,115,1769367419.3419888,0.7569832402234636,0.8136299435028248,0.6098654708520179,0.5043196455060437,0.7669616519174042,0.788744769874477,0.5536723163841808,0.6363636363636364,0.49,0.28123264526253317,20
exalted-sweep-6311,37221,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.17048496150638293,1,SGD,step,11,facial_expression_surprise,256,256,145,0,True,False,0.005167477559803294,yes,24,145,1769249504.1879938,0.7793296089385475,0.8136299435028247,0.6291079812206573,0.5007999422829911,0.7669616519174042,0.806276150627615,0.5536723163841808,0.6363636363636364,0.49,0.36215752007356333,24
wandering-sweep-738,76771,0.8808588244592819,VJEPA2,mean,0.9,3,0.3921630841258329,1,AdamW,step,11,facial_expression_surprise,256,1024,147,0,True,False,9.730775141140564e-05,no,14,147,1769130199.9001446,0.7681564245810056,0.8135946327683615,0.6066350710900474,0.5002209207865113,0.7610619469026548,0.7935564853556486,0.5207100591715976,0.6376811594202898,0.44,0.302982631459165,14
sparkling-sweep-7851,38744,0.8808588244592819,VJEPA2,mean,0.9,3,0.14346228524375007,1,AdamW,reduce,11,facial_expression_surprise,256,1024,97,0,True,False,7.828548575312467e-05,no,13,97,1769281691.849529,0.7625698324022346,0.8135593220338984,0.6118721461187214,0.4974665834917037,0.7640117994100295,0.793305439330544,0.5402298850574713,0.6351351351351351,0.47,0.3119184374809265,13
whole-sweep-15294,98213,0.8808588244592819,VJEPA2,mean,0.9,3,0.4545916078322638,1,AdamW,reduce,11,facial_expression_surprise,256,256,85,0,True,False,0.0004572379855265754,no,9,85,1769436740.3291707,0.7653631284916201,0.8135593220338984,0.6111111111111112,0.49688903379706695,0.7669616519174042,0.7888284518828452,0.5536723163841808,0.6363636363636364,0.49,0.34130628963014975,9
daily-sweep-5492,16924,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.10616007329097768,1,SGD,step,11,facial_expression_surprise,256,768,53,0,True,False,0.007987449474505123,yes,14,53,1769232048.9106688,0.7821229050279329,0.813524011299435,0.6578947368421053,0.49044256603251624,0.7610619469026548,0.8013389121338912,0.5888324873096447,0.5979381443298969,0.58,0.38562503679474786,14
exalted-sweep-14133,11565,0.8808588244592819,VJEPA2,mean,0.9,3,0.4431800416524082,1,AdamW,step,11,facial_expression_surprise,256,512,180,0,True,False,5.741600124795557e-05,yes,16,180,1769412655.7464552,0.770949720670391,0.8134887005649718,0.6371681415929203,0.49823096111500065,0.7640117994100295,0.7938493723849372,0.5348837209302325,0.6388888888888888,0.46,0.30731404094553705,16
likely-sweep-10373,57889,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.16652172154579536,1,AdamW,reduce,11,facial_expression_surprise,256,768,52,0,True,False,5.1590436442384165e-05,no,13,52,1769334548.3943338,0.7793296089385475,0.8134887005649717,0.639269406392694,0.49316504314625065,0.7640117994100295,0.799581589958159,0.5698924731182796,0.6162790697674418,0.53,0.3716179737404211,13
whole-sweep-14570,22608,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4603530042531646,1,AdamW,step,11,facial_expression_surprise,256,512,120,0,True,False,2.379463501823128e-05,no,21,120,1769421632.1397026,0.776536312849162,0.8134533898305085,0.6460176991150443,0.49402844839255905,0.7699115044247787,0.8022175732217574,0.5894736842105263,0.6222222222222222,0.56,0.3731041190339558,21
dulcet-sweep-14056,73351,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.38864258185269773,1,SGD,reduce,11,facial_expression_surprise,256,512,125,0,True,False,0.007034692985462654,yes,21,125,1769411039.609565,0.7821229050279329,0.8134533898305085,0.6422018348623854,0.4966106148405448,0.7699115044247787,0.8012552301255229,0.5714285714285714,0.6341463414634146,0.52,0.3735056417201882,21
breezy-sweep-432,87631,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.2688009257894646,1,SGD,reduce,11,facial_expression_surprise,256,1024,90,0,True,False,0.0013389512269030672,no,17,90,1769123703.576915,0.7625698324022346,0.8134533898305085,0.6255506607929515,0.4951523206087464,0.7699115044247787,0.8013389121338912,0.5894736842105263,0.6222222222222222,0.56,0.3758002688635641,17
lunar-sweep-3226,53665,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.1844452605745991,1,AdamW,step,11,facial_expression_surprise,256,768,157,0,True,False,0.00026724875257374794,yes,34,157,1769182781.353952,0.770949720670391,0.8134533898305085,0.6339285714285714,0.4934189412846912,0.7876106194690266,0.8038493723849373,0.6129032258064516,0.6627906976744186,0.57,0.37595627290099415,34
deep-sweep-7944,81153,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.16796024121789066,1,AdamW,step,11,facial_expression_surprise,256,512,83,0,True,False,0.0047264598465476355,no,22,83,1769283724.161456,0.7653631284916201,0.8134533898305084,0.6379310344827587,0.5030613561582299,0.7610619469026548,0.7990794979079499,0.5970149253731343,0.594059405940594,0.6,0.3913188211953462,22
rosy-sweep-14916,68763,0.8808588244592819,VJEPA2,mean,0.9,3,0.408112794515889,1,AdamW,step,11,facial_expression_surprise,256,512,155,0,True,False,7.478636861379403e-05,no,26,155,1769428731.311129,0.7569832402234636,0.8134180790960451,0.6200873362445415,0.4973676770759029,0.7551622418879056,0.7935146443514645,0.5257142857142857,0.6133333333333333,0.46,0.3230641186237335,26
floral-sweep-6323,16228,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.182266635775524,1,AdamW,reduce,11,facial_expression_surprise,256,512,189,0,True,False,0.0013048644245498768,yes,39,189,1769249765.2356417,0.7681564245810056,0.813382768361582,0.6066350710900474,0.504660888091146,0.7817109144542773,0.8065690376569038,0.5697674418604651,0.6805555555555556,0.49,0.384993530921082,39
autumn-sweep-4744,40248,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.14767444466348922,1,SGD,step,11,facial_expression_surprise,256,256,77,0,True,False,0.0013269635761223454,no,14,77,1769216558.5059707,0.7737430167597765,0.813382768361582,0.64,0.4896854158886318,0.7610619469026548,0.7976987447698745,0.5846153846153846,0.6,0.57,0.408238402943113,14
floral-sweep-2654,31101,0.8808588244592819,VJEPA2,mean,0.9,3,0.464750247844822,1,AdamW,reduce,11,facial_expression_surprise,256,256,32,0,True,False,0.0003844138297203275,no,8,32,1769170451.424684,0.7681564245810056,0.8133827683615819,0.6139534883720931,0.5027949180682945,0.7640117994100295,0.7858995815899582,0.5294117647058824,0.6428571428571429,0.45,0.3054591203803447,8
trim-sweep-4581,11136,0.8808588244592819,VJEPA2,mean,0.9,3,0.34699145592660907,1,AdamW,reduce,11,facial_expression_surprise,256,1024,184,0,True,False,0.000482681066391039,no,38,184,1769212962.7410452,0.7625698324022346,0.8133474576271187,0.5812807881773399,0.5031868559022189,0.7492625368731564,0.7844351464435148,0.48484848484848486,0.6153846153846154,0.4,0.3162188467694752,38
dulcet-sweep-7788,18625,0.8808588244592819,VJEPA2,mean,0.9,3,0.3367868653094588,1,AdamW,reduce,11,facial_expression_surprise,256,768,137,0,True,False,0.0026680631246891913,no,31,137,1769280407.6498983,0.7681564245810056,0.8133121468926553,0.6375545851528385,0.511410106493774,0.7522123893805309,0.7660251046025104,0.5333333333333333,0.6,0.48,0.32707521096983955,31
pious-sweep-6240,89181,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4870873602072462,1,AdamW,step,11,facial_expression_surprise,256,512,58,0,True,False,0.002844235424596017,yes,14,58,1769248030.6260955,0.7793296089385475,0.8132768361581921,0.6457399103139013,0.5044363966867245,0.7699115044247787,0.795439330543933,0.5851063829787234,0.625,0.55,0.3896340656636366,14
solar-sweep-15263,2028,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.37394442045548426,1,AdamW,step,11,facial_expression_surprise,256,256,26,0,True,False,0.009225556144904355,yes,9,26,1769436137.806071,0.7681564245810056,0.813276836158192,0.6556016597510373,0.5258413186952389,0.7463126843657817,0.796276150627615,0.5904761904761905,0.5636363636363636,0.62,0.34047313590547934,9
devoted-sweep-5418,95360,0.8808588244592819,VJEPA2,mean,0.9,3,0.3802953269708912,1,SGD,step,11,facial_expression_surprise,256,512,134,0,True,False,0.002900966620619339,yes,11,134,1769230563.9285643,0.7653631284916201,0.8132415254237289,0.6181818181818182,0.5002977638271268,0.7787610619469026,0.7951464435146444,0.5714285714285714,0.6666666666666666,0.5,0.33654531836509705,11
graceful-sweep-10584,570,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.12768532199304944,1,SGD,reduce,11,facial_expression_surprise,256,256,135,0,True,False,0.0009499385317226006,no,22,135,1769338945.2287464,0.7653631284916201,0.8132415254237289,0.6347826086956522,0.4959229593836395,0.7728613569321534,0.8042259414225942,0.5968586387434555,0.6263736263736264,0.57,0.3908728067554645,22
cerulean-sweep-4567,46618,0.8808588244592819,VJEPA2,mean,0.9,3,0.30509818139209244,1,SGD,step,11,facial_expression_surprise,256,768,122,0,True,False,0.0010433556380335428,no,27,122,1769212634.228053,0.7513966480446927,0.8132415254237289,0.586046511627907,0.4978828193755123,0.7699115044247787,0.7917154811715481,0.5568181818181818,0.6447368421052632,0.49,0.36126956655018366,27
colorful-sweep-4591,74809,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.41176413356017993,1,AdamW,step,11,facial_expression_surprise,256,768,23,0,True,False,0.00014948873344536572,no,11,23,1769213167.0110643,0.7737430167597765,0.8132415254237287,0.6301369863013698,0.494108373559387,0.7817109144542773,0.8032635983263597,0.5978260869565217,0.6547619047619048,0.55,0.3747823478570625,11
divine-sweep-9326,7566,0.8808588244592819,VJEPA2,mean,0.9,3,0.30813824387250566,1,AdamW,step,11,facial_expression_surprise,256,256,159,0,True,False,0.00011752186277453658,no,25,159,1769312585.1742656,0.7541899441340782,0.8132062146892655,0.6,0.49768345515821233,0.7699115044247787,0.7880753138075315,0.5411764705882353,0.6571428571428571,0.46,0.3137941066898517,25
cosmic-sweep-11577,22602,0.8808588244592819,VJEPA2,mean,0.9,3,0.19388585569530856,1,SGD,step,11,facial_expression_surprise,256,768,79,0,True,False,0.004994298208723211,yes,13,79,1769359205.2814505,0.7681564245810056,0.813135593220339,0.6311111111111111,0.5016648389773661,0.7610619469026548,0.792468619246862,0.5759162303664922,0.6043956043956044,0.55,0.35107665097535545,13
bumbling-sweep-11695,27989,0.8808588244592819,VJEPA2,mean,0.9,3,0.2418463702623972,1,AdamW,reduce,11,facial_expression_surprise,256,512,64,0,True,False,0.0033095005744731925,no,14,64,1769361657.852285,0.7737430167597765,0.8131355932203389,0.6367713004484304,0.5087242639264581,0.7669616519174042,0.7709205020920502,0.5586592178770949,0.6329113924050633,0.5,0.3485484968370466,14
prime-sweep-13634,85148,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.1672332655196847,1,AdamW,step,11,facial_expression_surprise,256,256,80,0,True,False,0.0012109656014568147,yes,10,80,1769402011.327679,0.7737430167597765,0.8131002824858757,0.6553191489361702,0.4945058559572231,0.7728613569321534,0.7989958158995816,0.6091370558375635,0.6185567010309279,0.6,0.4106099569975441,10
worldly-sweep-913,31396,0.8808588244592819,VJEPA2,mean,0.9,3,0.4474365625622002,1,AdamW,step,11,facial_expression_surprise,256,1024,157,0,True,False,2.310557838353188e-05,no,17,157,1769133912.794743,0.7625698324022346,0.8131002824858757,0.6118721461187214,0.49847942690609554,0.7640117994100295,0.792092050209205,0.5294117647058824,0.6428571428571429,0.45,0.31277074075456873,17
sweet-sweep-11120,49336,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.44244083077982777,1,SGD,reduce,11,facial_expression_surprise,256,768,149,0,True,False,0.000903978562468727,no,17,149,1769350012.5104728,0.770949720670391,0.8131002824858756,0.6371681415929203,0.49323456613711136,0.7817109144542773,0.805397489539749,0.6185567010309279,0.6382978723404256,0.6,0.3949662108919514,17
rose-sweep-13361,93881,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.2103449048253564,1,AdamW,step,11,facial_expression_surprise,256,256,104,0,True,False,0.0010642637361032914,no,24,104,1769396308.125219,0.7681564245810056,0.8131002824858756,0.6311111111111111,0.4963413906496996,0.7669616519174042,0.79836820083682,0.5863874345549738,0.6153846153846154,0.56,0.3926234872483496,24
electric-sweep-4959,77088,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.38901056693344527,1,SGD,reduce,11,facial_expression_surprise,256,768,82,0,True,False,0.009774804724429364,no,21,82,1769221114.0040424,0.776536312849162,0.8130649717514125,0.6581196581196581,0.495494558325027,0.775811209439528,0.8006694560669456,0.6082474226804123,0.6276595744680851,0.59,0.3916989822885883,21
proud-sweep-6927,4650,0.8808588244592819,VJEPA2,mean,0.9,3,0.390857430303891,1,AdamW,reduce,11,facial_expression_surprise,256,1024,66,0,True,False,0.0042837397203638935,no,18,66,1769262250.689822,0.770949720670391,0.8130649717514123,0.6371681415929203,0.5179411925417085,0.7404129793510325,0.7587866108786611,0.5319148936170213,0.5681818181818182,0.5,0.3563936842021658,18
balmy-sweep-4501,84754,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.21105209963450255,1,SGD,reduce,11,facial_expression_surprise,256,512,76,0,True,False,0.0065783462189275286,yes,18,76,1769211149.862937,0.7821229050279329,0.8130296610169491,0.6578947368421053,0.48740215208277354,0.7935103244837758,0.806652719665272,0.6354166666666666,0.6630434782608695,0.61,0.4115594403067632,18
chocolate-sweep-3194,3212,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.10395044282260496,1,SGD,step,11,facial_expression_surprise,256,1024,195,0,True,False,0.004434450953256394,no,33,195,1769182074.7073555,0.7793296089385475,0.8130296610169491,0.6609442060085837,0.4953411424626185,0.7610619469026548,0.8089121338912134,0.5970149253731343,0.594059405940594,0.6,0.38964772313388424,33
desert-sweep-1811,99474,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.48533517493065703,1,AdamW,reduce,11,facial_expression_surprise,256,1024,106,0,True,False,2.6606191840497957e-05,yes,19,106,1769153116.7230442,0.7737430167597765,0.8130296610169491,0.6334841628959276,0.49353430923802893,0.7876106194690266,0.8045188284518828,0.6043956043956044,0.6707317073170732,0.55,0.3648388706036468,19
cosmic-sweep-14285,59760,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.14831483122343397,1,AdamW,step,11,facial_expression_surprise,256,768,118,0,True,False,3.381974655509412e-05,yes,18,118,1769415736.486653,0.7737430167597765,0.8129943502824858,0.6367713004484304,0.4925818413329524,0.7846607669616519,0.804644351464435,0.5966850828729282,0.6666666666666666,0.54,0.37226055095444865,18
light-sweep-2994,21876,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4567014686199863,1,AdamW,reduce,11,facial_expression_surprise,256,768,53,0,True,False,0.001390126214210754,no,15,53,1769177729.9175494,0.7653631284916201,0.8129590395480226,0.6074766355140186,0.511330073772196,0.775811209439528,0.802468619246862,0.5824175824175825,0.6463414634146342,0.53,0.3655302408915847,15
light-sweep-5880,17144,0.8808588244592819,VJEPA2,mean,0.9,3,0.3963172510276094,1,AdamW,reduce,11,facial_expression_surprise,256,512,88,0,True,False,0.00012189471529026367,yes,17,88,1769240275.2715366,0.770949720670391,0.8128884180790961,0.6203703703703703,0.4917535302359299,0.7699115044247787,0.7963598326359831,0.5465116279069767,0.6527777777777778,0.47,0.3502929179526087,17
pretty-sweep-7023,98357,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.33584822660350777,1,AdamW,reduce,11,facial_expression_surprise,256,512,21,0,True,False,0.0002034951642168352,yes,12,21,1769264313.743324,0.776536312849162,0.8128531073446329,0.6396396396396397,0.4980235063163928,0.7699115044247787,0.7994142259414225,0.5894736842105263,0.6222222222222222,0.56,0.36986405502504377,12
snowy-sweep-12980,17057,0.8808588244592819,VJEPA2,mean,0.9,3,0.4764923394753541,1,AdamW,reduce,11,facial_expression_surprise,256,768,72,0,True,False,0.000203704129302864,yes,15,72,1769388404.9966578,0.7681564245810056,0.8128531073446329,0.6375545851528385,0.5076470751336167,0.7669616519174042,0.7920083682008369,0.5433526011560693,0.6438356164383562,0.47,0.2846780472726964,15
azure-sweep-3105,78005,0.8808588244592819,VJEPA2,mean,0.9,3,0.1378141600686957,1,AdamW,step,11,facial_expression_surprise,256,256,89,0,True,False,0.00022235210303977765,yes,12,89,1769180155.5168753,0.7681564245810056,0.8128531073446328,0.6278026905829597,0.5023451017933851,0.7669616519174042,0.7848535564853557,0.5536723163841808,0.6363636363636364,0.49,0.3178362552799396,12
youthful-sweep-4083,18628,0.8808588244592819,VJEPA2,mean,0.9,3,0.20057076088855985,1,AdamW,reduce,11,facial_expression_surprise,256,768,51,0,True,False,0.0001059963552662975,no,12,51,1769201779.1890929,0.7653631284916201,0.8128531073446328,0.625,0.5026249792322767,0.7669616519174042,0.7848117154811715,0.5433526011560693,0.6438356164383562,0.47,0.3050639798392111,12
rose-sweep-8139,4778,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.24045855769425695,1,SGD,step,11,facial_expression_surprise,256,256,85,0,True,False,0.002480352316808628,no,14,85,1769287750.1299412,0.7681564245810056,0.8128177966101695,0.6175115207373272,0.49658107258088097,0.7787610619469026,0.8077824267782425,0.5989304812834224,0.6436781609195402,0.56,0.3757965284496991,14
firm-sweep-10178,57817,0.8808588244592819,VJEPA2,mean,0.9,3,0.4709539862437355,1,AdamW,step,11,facial_expression_surprise,256,1024,125,0,True,False,5.772757587504287e-05,no,15,125,1769330468.1414034,0.7681564245810056,0.8128177966101695,0.6139534883720931,0.5013514857052425,0.7669616519174042,0.7897489539748954,0.5325443786982249,0.6521739130434783,0.45,0.2970793465180184,15
peach-sweep-5182,1730,0.8808588244592819,VJEPA2,mean,0.9,3,0.4395930680465221,1,AdamW,step,11,facial_expression_surprise,256,1024,122,0,True,False,0.005122280241252941,yes,16,122,1769225784.7653053,0.7877094972067039,0.8127824858757062,0.6576576576576577,0.5095484193476885,0.7492625368731564,0.7816317991631798,0.519774011299435,0.5974025974025974,0.46,0.3574613395021923,16
fiery-sweep-15386,34919,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.3694403317892353,1,SGD,reduce,11,facial_expression_surprise,256,768,151,0,True,False,0.005276512780457549,no,11,151,1769438971.1670697,0.7653631284916201,0.8127824858757062,0.6283185840707964,0.4977255446950817,0.7876106194690266,0.8053138075313808,0.6288659793814433,0.648936170212766,0.61,0.3708876874019851,11
robust-sweep-8742,58475,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.2461407134482288,1,AdamW,reduce,11,facial_expression_surprise,256,512,89,0,True,False,2.8916819987005768e-05,no,18,89,1769300131.0136414,0.7821229050279329,0.8127824858757062,0.6388888888888888,0.4922471402743675,0.7846607669616519,0.8052719665271967,0.5875706214689266,0.6753246753246753,0.52,0.3785194163002185,18
sparkling-sweep-4281,45162,0.8808588244592819,VJEPA2,mean,0.9,3,0.2154605856229319,1,AdamW,step,11,facial_expression_surprise,256,1024,149,0,True,False,0.0007006852069332013,no,35,149,1769206119.1180184,0.7737430167597765,0.812747175141243,0.6431718061674009,0.5164647358755826,0.775811209439528,0.781673640167364,0.5581395348837209,0.6666666666666666,0.48,0.2917340095363446,35
